Postcode,1-room,2-room,3-room,4-room,5-room,Executive,HUDC,Multi-generation,Studio Apartment,Type S1,Type S2,X,Y,Latitude,Longitude
310175,0,0,0,96,0,0,0,0,0,0,0,29528.58642,35065.71878,1.333396388,103.8470538
310177,0,0,65,17,0,0,0,0,0,0,0,29729.02074,35121.44446,1.333900341,103.8488548
310178,0,0,43,1,2,0,0,0,0,0,0,29774.61661,35086.05166,1.333580258,103.8492645
310179,0,0,0,96,0,0,0,0,0,0,0,29866.80387,35121.51826,1.333901,103.8500929
310183,0,0,52,17,1,0,0,0,0,0,0,29730.23073,35061.24989,1.333355962,103.8488657
310184,0,0,21,6,0,0,0,0,0,0,0,29820.60173,34976.55532,1.332590009,103.8496777
310185,0,0,22,0,1,0,0,0,0,0,0,29855.82637,34991.80929,1.332727959,103.8499942
310186,0,0,28,8,0,0,0,0,0,0,0,29880.02223,34983.62631,1.332653953,103.8502116
310191,0,0,0,96,0,0,0,0,0,0,0,29970.5857,34899.51519,1.331893276,103.8510254
310193,0,0,0,96,0,0,0,0,0,0,0,30000.60089,34865.98686,1.331590056,103.8512951
310194,0,0,194,0,5,0,0,0,0,0,0,30767.03164,34794.04032,1.330939337,103.8581819
310195,0,0,528,0,11,0,0,0,0,0,0,30876.53164,34722.57658,1.330293034,103.8591658
310196,0,48,0,0,0,0,0,0,140,0,0,30860.21759,34834.46605,1.331304924,103.8590192
310199,0,0,168,0,4,0,0,0,0,0,0,29928.68019,36020.771,1.342033518,103.8506489
310200,0,0,0,132,0,0,0,0,0,0,0,29968.61629,35980.89899,1.341672927,103.8510078
310201,0,0,0,132,0,0,0,0,0,0,0,29870.55093,35921.75275,1.341138036,103.8501266
310202,0,0,0,152,0,0,0,0,0,0,0,29810.73609,35964.99598,1.341529116,103.8495891
310203,0,0,166,0,1,0,0,0,0,0,0,29763.58348,36024.27331,1.342065202,103.8491654
310204,0,0,0,152,0,0,0,0,0,0,0,29752.70949,35960.02237,1.34148414,103.8490677
310205,0,0,282,0,2,0,0,0,0,0,0,29639.47724,36047.45547,1.34227486,103.8480503
310206,0,0,162,0,1,0,0,0,0,0,0,29467.9394,36051.87251,1.342314815,103.8465089
310207,0,0,168,0,4,0,0,0,0,0,0,29325.22362,36061.50886,1.34240197,103.8452265
310208,0,0,0,90,0,0,0,0,0,0,0,29323.14215,36005.29798,1.341893618,103.8452078
310209,0,0,0,90,0,0,0,0,0,0,0,29279.3919,36000.85979,1.341853483,103.8448147
310211,0,0,3,0,0,0,0,0,0,0,0,30275.90064,35842.55684,1.340421789,103.8537689
310212,0,0,3,0,0,0,0,0,0,0,0,30338.84524,35867.01077,1.340642936,103.8543345
310213,0,0,0,170,0,0,0,0,0,0,0,30347.53067,35907.03893,1.341004936,103.8544125
310214,0,0,0,170,0,0,0,0,0,0,0,30342.876,35998.68013,1.341833707,103.8543707
310215,0,0,0,0,96,0,0,0,0,0,0,30424.91834,35998.06493,1.341828137,103.8551079
310216,0,0,0,0,96,0,0,0,0,0,0,30321.5039,36069.26579,1.34247206,103.8541787
310217,0,0,0,0,96,0,0,0,0,0,0,30375.6924,36089.90486,1.342658708,103.8546656
310218,0,0,0,0,96,0,0,0,0,0,0,30429.77569,36097.32791,1.342725835,103.8551516
310219,0,0,0,190,0,0,0,0,0,0,0,30510.01284,36101.58537,1.342764332,103.8558726
310220,0,0,0,90,0,0,0,0,0,0,0,30574.81765,36085.26536,1.342616734,103.8564549
310221,0,0,0,90,0,0,0,0,0,0,0,30632.3435,36085.82695,1.342621808,103.8569718
310222,0,0,0,266,0,0,0,0,0,0,0,30528.62559,35991.98091,1.341773107,103.8560398
310223,0,0,0,0,96,0,0,0,0,0,0,30474.42356,35935.77415,1.341264797,103.8555528
310224,0,0,0,0,96,0,0,0,0,0,0,30531.56949,35925.96466,1.341176079,103.8560662
310225,0,0,170,0,3,0,0,0,0,0,0,30514.64617,35741.46504,1.339507531,103.8559142
310226,0,0,0,150,0,0,0,0,0,0,0,30641.16641,35742.36573,1.339515666,103.857051
310227,0,0,0,150,0,0,0,0,0,0,0,30743.532,35742.30906,1.339515144,103.8579708
310228,0,0,0,150,0,0,0,0,0,0,0,30833.54593,35701.80151,1.3391488,103.8587797
310229,0,0,0,0,96,0,0,0,0,0,0,30879.7286,35654.20081,1.338718312,103.8591946
310230,0,0,0,0,96,0,0,0,0,0,0,30891.79681,35603.07274,1.338255927,103.8593031
310231,0,0,176,0,0,0,0,0,0,0,0,30912.86757,35504.01362,1.337360069,103.8594924
310232,0,0,172,0,2,0,0,0,0,0,0,30840.70013,35527.43305,1.337571873,103.8588439
310233,0,0,119,0,2,0,0,0,0,0,0,30798.85858,35606.13828,1.338283659,103.858468
310234,0,0,114,0,3,0,0,0,0,0,0,30737.2154,35641.28134,1.338601486,103.8579141
310235,0,0,126,0,3,0,0,0,0,0,0,30650.94984,35679.78328,1.338949692,103.8571389
310236,0,0,0,0,0,76,0,0,0,0,0,30088.50235,35826.16016,1.340273516,103.852085
310237,0,0,0,0,0,72,0,0,0,0,0,30106.00315,35770.83243,1.339773151,103.8522423
310238,0,0,0,42,84,0,0,0,0,0,0,30031.7026,35819.14331,1.340210062,103.8515746
310239,0,0,0,42,84,0,0,0,0,0,0,29972.28256,35852.19141,1.340508942,103.8510407
310240,0,0,0,0,0,48,0,0,0,0,0,29948.8279,35892.82796,1.340876446,103.85083
310241,0,0,0,48,16,0,0,0,0,0,0,30499.3214,34746.05115,1.330505363,103.8557764
310242,0,0,0,41,5,0,0,0,0,0,0,30504.33133,34674.51995,1.32985846,103.8558214
310243,0,0,0,10,6,0,0,0,0,0,0,30583.54864,34716.77423,1.330240586,103.8565332
310244,0,0,0,28,28,0,0,0,0,0,0,30564.16329,34766.87486,1.33069368,103.856359
310245,0,0,0,14,6,0,0,0,0,0,0,30591.82554,34809.31345,1.331077477,103.8566076
310246,0,0,0,68,28,0,0,0,0,0,0,30506.8765,34776.51058,1.330780827,103.8558443
310247,0,0,0,56,40,0,0,0,0,0,0,30442.63286,34807.68467,1.331062759,103.855267
310248,0,0,0,88,32,0,0,0,0,0,0,30510.78125,34841.34518,1.331367167,103.8558794
310249,0,0,0,48,16,0,0,0,0,0,0,30597.32705,34835.65861,1.331315733,103.856657
310250,0,0,0,54,42,0,0,0,0,0,0,30596.62583,34910.68731,1.331994266,103.8566507
310251,0,0,0,48,16,0,0,0,0,0,0,30637.42888,34861.21935,1.331546892,103.8570174
310252,0,0,0,10,6,0,0,0,0,0,0,30662.40185,34824.50195,1.33121483,103.8572418
310253,0,0,0,18,6,0,0,0,0,0,0,30722.27573,34814.23215,1.331121949,103.8577798
310254,0,0,0,0,0,78,0,0,0,0,0,30783.43029,34881.81674,1.331733154,103.8583293
310255,0,0,0,28,28,0,0,0,0,0,0,30720.24875,34873.65782,1.331659373,103.8577615
310256,0,0,0,72,60,0,0,0,0,0,0,30802.28727,34932.56123,1.332192067,103.8584987
310257,0,0,0,0,0,60,0,0,0,0,0,30665.60036,34978.42827,1.332606885,103.8572705
310258,0,0,0,54,42,0,0,0,0,0,0,30727.729,35004.78052,1.3328452,103.8578288
310259,0,0,0,78,42,0,0,0,0,0,0,30697.68557,35120.95984,1.333895887,103.8575588
311014,0,0,0,21,96,0,0,0,0,0,0,30781.86334,35383.28011,1.336268211,103.8583152
311079,0,0,0,269,39,0,0,0,0,0,0,29585.55449,35191.21135,1.334531295,103.8475657
311080,0,0,0,48,24,0,0,0,0,0,0,29772.67852,35275.28019,1.335291574,103.8492471
311081,0,0,0,34,48,0,0,0,0,0,0,29865.09957,35315.83777,1.335658357,103.8500776
311082,0,0,0,24,48,0,0,0,0,0,0,29740.04803,35351.35029,1.335979527,103.8489539
311084,0,0,0,24,48,0,0,0,0,0,0,29525.92678,35282.29249,1.335355004,103.8470299
311085,0,0,147,0,5,0,0,0,0,0,0,29790.34074,35385.11011,1.336284836,103.8494058
311099,0,0,0,0,0,48,0,0,0,0,0,29550.72924,35657.13717,1.338744965,103.8472528
311101,0,0,0,0,0,48,0,0,0,0,0,29589.9715,35751.55509,1.339598845,103.8476054
311130,0,0,77,154,0,0,0,0,0,0,0,29097.87598,35507.68633,1.337393404,103.8431836
311131,0,57,78,76,0,0,0,0,58,0,0,29120.70791,35623.49588,1.338440744,103.8433888
311138,0,0,19,63,164,0,0,0,0,0,0,29352.65216,35432.22904,1.336710985,103.8454729
311139,0,0,19,60,158,0,0,0,0,0,0,29193.72394,35384.32429,1.336277758,103.8440449
311141,0,0,0,115,58,0,0,0,0,0,0,29381.3941,35335.65689,1.33583762,103.8457312
311153,0,0,0,36,36,0,0,0,0,0,0,29325.96555,35100.81862,1.333713828,103.8452331
311172,0,0,0,25,10,0,0,0,0,0,0,29016.10587,34720.85106,1.330277548,103.8424489
312010,0,0,0,68,28,0,0,0,0,0,0,30786.13643,35482.04042,1.337161364,103.8583536
312014,0,0,0,68,28,0,0,0,0,0,0,30792.2327,35324.74882,1.335738874,103.8584084
312062,0,19,0,0,0,0,0,0,137,0,0,29998.73024,35335.91665,1.335839934,103.8512783
312079,0,0,0,191,0,0,0,0,0,0,0,29632.80472,35203.31821,1.334640783,103.8479903
312080,0,0,0,48,24,0,0,0,0,0,0,29844.02525,35275.55018,1.335294011,103.8498882
312081,0,0,0,34,48,0,0,0,0,0,0,29831.63135,35350.27139,1.335969764,103.8497768
312082,0,0,0,24,48,0,0,0,0,0,0,29728.64744,35311.86017,1.335622393,103.8488515
312084,0,0,0,34,48,0,0,0,0,0,0,29500.63276,35327.63015,1.335765023,103.8468026
312085,0,0,154,0,1,0,0,0,0,0,0,29683.19359,35385.16653,1.336285352,103.848443
312099,0,0,0,0,0,48,0,0,0,0,0,29572.60424,35687.1213,1.33901613,103.8474494
312130,0,0,78,156,0,0,0,0,0,0,0,29038.9243,35506.12717,1.337379306,103.8426539
312131,0,62,78,78,0,0,0,0,55,0,0,29059.98389,35608.48129,1.33830496,103.8428432
312138,0,0,19,60,158,0,0,0,0,0,0,29369.70705,35382.81368,1.336264089,103.8456262
312139,0,0,19,63,164,0,0,0,0,0,0,29175.16936,35432.23993,1.336711091,103.8438782
313079,0,0,0,82,78,0,0,0,0,0,0,29698.18708,35205.50752,1.334660579,103.8485778
313085,0,0,144,0,6,0,0,0,0,0,0,29575.95394,35385.20539,1.336285709,103.8474794
313138,0,0,19,60,158,0,0,0,0,0,0,29289.71467,35382.81852,1.336264137,103.8449074
314079,0,0,0,191,0,0,0,0,0,0,0,29763.59746,35203.32575,1.334640844,103.8491655
315079,0,0,0,308,0,0,0,0,0,0,0,29836.76686,35212.868,1.334727136,103.849823
320001,0,0,0,154,0,0,0,0,0,0,0,31150.86717,33960.67473,1.323402637,103.8616308
320003,0,0,276,0,8,0,0,0,0,0,0,31092.60521,33870.52403,1.322587352,103.8611073
320005,0,0,77,33,0,0,0,0,0,0,0,30935.6514,33937.15076,1.323189916,103.859697
320006,0,0,75,33,0,1,0,0,0,0,0,30844.64686,33947.17527,1.323280583,103.8588792
320007,0,56,82,0,1,0,0,0,0,0,0,30864.41443,33993.59549,1.323700389,103.8590569
320008,0,0,108,22,1,0,0,0,0,0,0,30955.71268,33979.81542,1.323575758,103.8598772
320009,0,0,0,77,0,0,0,0,0,0,0,31302.69771,33996.18864,1.323723796,103.8629951
320010,0,0,0,12,0,0,0,0,0,0,0,31349.11318,33998.69837,1.323746488,103.8634122
320011,0,0,0,114,0,0,0,0,0,0,0,31328.8931,33907.67056,1.322923267,103.8632305
320012,0,0,0,10,0,0,0,0,0,0,0,31290.99865,33908.50245,1.322930795,103.86289
320013,0,0,0,0,96,0,0,0,0,0,0,31273.4704,33942.09074,1.323234557,103.8627325
320014,0,0,124,22,2,2,0,0,0,0,0,31201.79627,33996.82845,1.323729593,103.8620884
320015,0,0,0,88,0,0,0,0,0,0,0,31184.90755,34078.84694,1.324471341,103.8619367
320016,0,0,8,16,0,0,0,0,0,0,0,31232.05166,34065.56892,1.324351254,103.8623603
320017,0,0,0,16,0,0,0,0,0,0,0,31234.75105,34016.25732,1.323905297,103.8623845
320018,0,0,0,88,0,0,0,0,0,0,0,31284.74519,34033.54076,1.324061597,103.8628338
320019,0,0,0,24,0,0,0,0,0,0,0,31259.89929,34075.99506,1.324445542,103.8626105
320020,0,320,0,0,0,0,0,0,0,0,0,30962.163,34332.76511,1.326767709,103.8599352
320021,0,320,0,0,0,0,0,0,0,0,0,30983.92535,34265.25228,1.326157145,103.8601308
320022,0,118,0,0,0,0,0,0,0,0,0,30919.88069,34293.24033,1.326410265,103.8595553
320023,0,0,8,40,0,0,0,0,0,0,0,31308.79253,34136.52122,1.324992913,103.8630499
320027,0,0,118,1,0,0,0,0,0,0,0,30857.18991,34250.1992,1.326021022,103.858992
320028,0,0,118,1,0,0,0,0,0,0,0,30836.59267,34223.49884,1.325779556,103.8588069
320029,0,0,0,85,32,0,0,0,0,0,0,30851.46878,34165.83618,1.325258074,103.8589406
320030,0,0,0,44,56,0,0,0,0,0,0,30758.8404,34219.24092,1.325741056,103.8581083
320032,0,0,118,1,0,0,0,0,0,0,0,30757.55594,34262.47738,1.326132071,103.8580967
320033,0,0,118,1,0,0,0,0,0,0,0,30795.34107,34315.55664,1.326612098,103.8584362
320034,0,0,118,1,0,0,0,0,0,0,0,30720.27787,34356.43664,1.326981809,103.8577618
320035,0,0,120,0,0,0,0,0,0,0,0,30699.63307,34329.75439,1.326740506,103.8575763
320038,0,0,8,0,0,0,0,0,0,0,0,30578.37087,34348.04378,1.326905919,103.8564866
320039,0,0,7,0,0,0,0,0,0,0,0,30537.4017,34379.97454,1.327194693,103.8561185
320040,0,0,6,0,0,0,0,0,0,0,0,30548.43626,34390.57303,1.327290541,103.8562177
320041,0,0,8,0,0,0,0,0,0,0,0,30587.71751,34359.99728,1.327014021,103.8565706
320042,0,0,8,0,0,0,0,0,0,0,0,30631.32177,34375.01507,1.327149833,103.8569624
320043,0,0,8,0,0,0,0,0,0,0,0,30643.82418,34365.22519,1.327061296,103.8570748
320044,0,0,4,0,0,0,0,0,0,0,0,30661.22642,34403.7146,1.327409379,103.8572312
320045,0,0,4,0,0,0,0,0,0,0,0,30667.50561,34417.63082,1.327535232,103.8572876
320046,0,0,8,0,0,0,0,0,0,0,0,30626.8294,34429.93736,1.327646531,103.8569221
320047,0,0,8,0,0,0,0,0,0,0,0,30624.04904,34414.26789,1.327504822,103.8568971
320048,0,0,6,0,0,0,0,0,0,0,0,30594.84156,34426.3124,1.327613751,103.8566347
320049,0,0,6,0,0,0,0,0,0,0,0,30565.77225,34431.40569,1.327659816,103.8563735
320050,0,0,6,0,0,0,0,0,0,0,0,30549.71121,34434.23323,1.327685388,103.8562291
320051,0,0,6,0,0,0,0,0,0,0,0,30526.50868,34438.22715,1.32772151,103.8560206
320052,0,0,6,0,0,0,0,0,0,0,0,30510.95702,34440.90224,1.327745704,103.8558809
320053,0,0,8,0,0,0,0,0,0,0,0,30535.0457,34499.82068,1.328278539,103.8560974
320054,0,0,10,0,0,0,0,0,0,0,0,30556.02057,34497.21773,1.328254997,103.8562858
320055,0,0,8,0,0,0,0,0,0,0,0,30598.31983,34473.55313,1.328040979,103.8566659
320056,0,0,8,0,0,0,0,0,0,0,0,30600.91683,34489.3943,1.328184241,103.8566892
320057,0,0,7,0,0,0,0,0,0,0,0,30611.28812,34516.53106,1.328429655,103.8567824
320058,0,0,7,0,0,0,0,0,0,0,0,30654.10736,34508.90192,1.328360656,103.8571672
320059,0,0,7,0,0,0,0,0,0,0,0,30649.48783,34481.13959,1.328109584,103.8571257
320060,0,0,8,0,0,0,0,0,0,0,0,30649.03523,34464.8496,1.327962263,103.8571216
320061,0,0,9,0,0,0,0,0,0,0,0,30699.23184,34465.82747,1.327971102,103.8575727
320062,0,0,8,0,0,0,0,0,0,0,0,30697.22613,34482.00461,1.328117403,103.8575546
320063,0,0,8,0,0,0,0,0,0,0,0,30689.16895,34531.19466,1.328562261,103.8574822
320064,0,0,6,0,0,0,0,0,0,0,0,30730.37063,34527.88761,1.328532349,103.8578525
320065,0,0,6,0,0,0,0,0,0,0,0,30743.61618,34491.56016,1.328203816,103.8579715
320074,0,0,246,0,5,0,0,0,0,0,0,30719.29137,34105.87261,1.324715797,103.8577529
320075,0,0,264,0,3,0,0,0,0,0,0,30767.39119,34073.02779,1.324418755,103.8581851
320076,0,0,206,0,2,0,0,0,0,0,0,30327.46745,34139.97942,1.325024279,103.8542321
320077,0,0,202,0,4,0,0,0,0,0,0,30391.06048,34145.37963,1.325073111,103.8548035
320078,0,71,0,249,0,0,0,0,85,0,0,30473.05025,34123.3528,1.324873902,103.8555403
320082,0,0,195,0,2,0,0,0,0,0,0,30577.94049,34012.76675,1.323873792,103.8564828
320083,0,0,0,76,0,0,0,0,0,0,0,30639.38453,33979.70991,1.323574833,103.8570349
320084,0,0,0,76,0,0,0,0,0,0,0,30638.6173,33937.18248,1.32319023,103.857028
320085,0,0,146,0,7,0,0,0,0,0,0,30575.18934,33895.18783,1.322810451,103.856458
320086,0,0,197,0,1,0,0,0,0,0,0,30509.92497,33931.19487,1.323136091,103.8558716
320093,0,0,126,0,3,0,0,0,0,0,0,30390.65925,33836.09674,1.322276067,103.8547999
320094,0,0,0,76,0,0,0,0,0,0,0,30496.87732,33803.29566,1.321979417,103.8557543
320095,0,0,0,76,0,0,0,0,0,0,0,30546.31078,33826.82217,1.322192178,103.8561985
320096,0,0,0,76,0,0,0,0,0,0,0,30487.0629,33756.55674,1.321556727,103.8556661
320097,0,0,174,0,3,0,0,0,0,0,0,30407.11983,33725.01605,1.321271491,103.8549478
320098,0,0,322,0,9,0,0,0,0,0,0,30318.43657,33759.20462,1.321580687,103.854151
320099,0,0,0,96,0,0,0,0,0,0,0,30279.80188,33674.29569,1.320812804,103.8538038
320100,0,0,0,96,0,0,0,0,0,0,0,30340.44902,33670.61114,1.320779477,103.8543487
320101,0,0,0,0,96,0,0,0,0,0,0,29242.26625,34402.31249,1.32739679,103.844481
320102,0,0,0,0,96,0,0,0,0,0,0,29212.05983,34454.49855,1.327868743,103.8442096
320103,0,0,0,0,96,0,0,0,0,0,0,29280.76579,34464.88534,1.327962675,103.844827
320104,0,0,0,24,0,0,0,0,0,0,0,29204.57668,34516.04033,1.328425305,103.8441424
320105,0,0,0,0,0,72,0,0,0,0,0,30318.82576,34498.37856,1.328265514,103.8541545
320106,0,0,0,97,0,0,0,0,0,0,0,29277.40559,34530.68146,1.328557712,103.8447968
320107,0,0,0,48,48,0,0,0,0,0,0,30412.22262,34452.80179,1.327853327,103.8549937
320108,0,0,0,0,0,75,0,0,0,0,0,30496.4849,34512.07404,1.328389357,103.8557509
320109,0,0,0,68,28,0,0,0,0,0,0,30869.255,33741.48371,1.321420379,103.8591003
320110,0,0,0,0,0,102,0,0,0,0,0,30866.88781,33814.33248,1.322079197,103.8590791
320111,0,0,4,128,0,0,0,0,0,0,0,30777.14956,33728.61292,1.321303988,103.8582727
320112,0,0,27,37,28,0,0,0,0,0,0,30856.12902,33696.4925,1.321013495,103.8589824
320113,0,0,0,35,50,0,0,0,0,0,0,30655.45925,34229.4402,1.325833304,103.8571793
320114,0,0,0,40,35,0,0,0,0,0,0,30689.75042,34181.07926,1.325395941,103.8574874
320115,0,0,0,18,80,0,0,0,0,0,0,30673.48719,34276.92186,1.326262709,103.8573413
320119,0,0,0,68,28,0,0,0,0,0,0,30621.08811,33552.93724,1.319715254,103.8568704
320120,0,0,4,72,28,0,0,0,0,0,0,30639.49386,33525.84328,1.319470224,103.8570358
320121,0,0,0,96,28,0,0,0,0,0,0,30562.28047,33470.30259,1.31896794,103.856342
320122,0,0,8,72,28,0,0,0,0,0,0,30617.44518,33456.4433,1.318842597,103.8568377
320123,0,0,80,42,0,0,0,0,0,0,0,30563.15897,33412.18391,1.318442335,103.8563499
320124,0,0,40,40,0,0,0,0,0,0,0,30531.03595,33401.81576,1.318348572,103.8560612
321004,0,0,0,88,35,0,0,0,0,0,0,30988.7527,33837.75654,1.322291025,103.8601741
321016,0,0,0,118,36,0,0,0,0,0,0,30920.39667,34483.80989,1.328133709,103.85956
321017,0,0,0,97,36,0,0,0,0,0,0,30948.5109,34492.43305,1.328211691,103.8598126
321018,0,0,0,51,56,0,0,0,0,0,0,30978.34723,34449.97225,1.327827687,103.8600807
321019,0,0,0,51,56,0,0,0,0,0,0,30953.84303,34425.57404,1.327607041,103.8598605
321020,0,0,122,22,3,2,0,0,0,0,0,31287.68875,34108.51922,1.324739676,103.8628602
321021,0,0,0,0,96,0,0,0,0,0,0,31213.58474,34113.6576,1.324786153,103.8621944
321022,0,0,0,0,96,0,0,0,0,0,0,31241.51509,34159.94494,1.325204757,103.8624453
321101,0,0,0,128,0,0,0,0,0,0,0,29943.50249,34557.57163,1.328800862,103.850782
321102,0,0,0,198,0,0,0,0,0,0,0,30025.60479,34493.68237,1.328223064,103.8515198
321103,0,0,0,48,96,0,0,0,0,0,0,30166.01521,34396.7305,1.327346257,103.8527814
321104,0,0,0,48,96,0,0,0,0,0,0,30219.53103,34447.45307,1.32780497,103.8532623
321105,0,0,120,155,0,0,0,0,0,0,0,31119.25432,33674.33032,1.320813043,103.8613467
321106,0,0,0,0,0,68,0,0,0,0,0,30379.40825,34521.71521,1.328476558,103.8546989
321107,0,0,140,155,0,0,0,0,0,0,0,31017.88146,33561.76877,1.319795086,103.8604358
321108,0,0,8,104,28,0,0,0,0,0,0,30900.68025,33763.45079,1.321619038,103.8593827
321109,0,0,0,53,26,0,0,0,0,0,0,30490.92633,34374.8305,1.327148176,103.8557009
321110,0,0,0,39,38,0,0,0,0,0,0,30512.04951,34338.67823,1.326821226,103.8558907
321111,0,0,0,44,35,0,0,0,0,0,0,30545.1254,34313.08414,1.326589759,103.8561879
321112,0,0,0,49,47,0,0,0,0,0,0,30615.81894,34239.58043,1.325925012,103.8568231
321116,0,0,90,114,0,0,0,0,0,0,0,31031.51319,34364.32569,1.327053125,103.8605584
321117,0,0,87,116,0,0,0,0,0,0,0,31096.06221,34494.85555,1.328233584,103.8611384
322002,0,0,152,0,2,0,0,0,0,0,0,31045.78839,33963.22094,1.323425675,103.8606866
322004,0,0,0,45,45,0,0,0,0,0,0,31061.9432,33827.13657,1.322194974,103.8608318
322101,0,0,44,0,0,0,0,0,0,0,0,31090.40397,33520.8905,1.31942539,103.8610875
322102,0,0,36,0,0,0,0,0,0,0,0,31192.18321,33649.23637,1.320586095,103.862002
322103,0,0,0,40,40,0,0,0,0,0,0,31151.23572,33655.61835,1.320643815,103.8616341
322104,0,0,0,40,50,0,0,0,0,0,0,31078.41561,33564.91622,1.319823545,103.8609797
322106,0,0,0,40,40,0,0,0,0,0,0,31080.42713,33697.21524,1.32102001,103.8609978
322113,0,0,0,198,0,0,0,0,0,0,0,30991.08443,33741.96667,1.321424735,103.860195
322116,0,0,84,90,0,0,0,0,0,0,0,31059.2271,34419.16616,1.32754908,103.8608074
322117,0,0,58,116,0,0,0,0,0,0,0,31058.61793,34487.26573,1.328164948,103.8608019
323101,0,0,0,96,0,0,0,0,0,0,0,30280.93212,33630.54102,1.320417102,103.8538139
323104,0,0,0,65,47,0,0,0,0,0,0,30226.82686,33672.83429,1.320799591,103.8533278
323108,0,0,0,87,87,0,0,0,0,0,0,30858.68903,33582.36229,1.319981342,103.8590054
323113,0,0,34,170,0,0,0,0,0,0,0,31032.67975,33714.76819,1.321178757,103.8605688
324108,0,0,0,116,58,0,0,0,0,0,0,30909.55089,33567.07547,1.319843089,103.8594624
324113,0,35,27,81,0,0,0,0,46,0,0,31006.34633,33681.83054,1.320880883,103.8603322
325113,0,111,54,27,0,0,0,0,78,0,0,30953.75758,33602.70628,1.320165317,103.8598596
330004,0,0,0,88,5,0,0,0,0,0,0,30945.47596,33108.83975,1.315698964,103.8597852
330005,0,0,0,41,67,0,0,0,0,0,0,31013.61755,33175.29538,1.316299958,103.8603975
330006,0,0,0,49,53,0,0,0,0,0,0,31069.17549,33262.43748,1.317088035,103.8608967
330007,0,0,24,56,158,0,0,0,0,0,0,31167.69342,33229.39774,1.316789225,103.8617819
330008,0,0,24,56,158,0,0,0,0,0,0,31136.50141,33189.11175,1.316424896,103.8615016
330009,0,0,24,56,158,0,0,0,0,0,0,31105.01342,33147.78793,1.316051181,103.8612187
330022,0,0,0,198,0,0,0,0,0,0,0,31125.61024,33382.78689,1.318176427,103.8614038
330023,0,0,124,0,1,0,0,0,0,0,0,31279.44039,33331.25943,1.317710415,103.862786
330024,0,0,122,0,2,0,0,0,0,0,0,31228.05901,33432.22068,1.318623478,103.8623244
330026,0,0,69,23,0,0,0,0,0,0,0,31294.55683,33397.28634,1.318307537,103.8629219
330028,0,0,67,23,1,0,0,0,0,0,0,31329.09245,33440.4981,1.318698325,103.8632322
330030,0,0,124,0,1,0,0,0,0,0,0,31420.08491,33507.40166,1.319303367,103.8640498
330031,288,0,0,0,0,0,0,0,0,0,0,31378.99945,33537.03877,1.319571399,103.8636806
330032,276,0,0,0,0,0,0,0,0,0,0,31345.04104,33564.17716,1.319816833,103.8633755
330033,288,0,0,0,0,0,0,0,0,0,0,31277.0238,33547.47023,1.319665749,103.8627643
330034,0,0,463,0,12,0,0,0,0,0,0,31341.22933,33639.90572,1.320501696,103.8633413
330043,0,0,227,2,0,0,0,0,0,0,0,31618.56509,33708.83022,1.321124993,103.8658333
330044,0,0,225,3,0,0,0,0,0,0,0,31706.4622,33834.34982,1.322260137,103.8666231
330045,0,0,120,0,4,0,0,0,0,0,0,31651.15136,33848.43524,1.322387527,103.8661261
330046,0,0,0,0,0,64,0,0,0,0,0,31640.33746,33905.79098,1.322906233,103.8660289
330047,0,0,126,0,1,0,0,0,0,0,0,31727.48619,33960.10424,1.323397413,103.866812
330048,0,0,0,0,0,60,0,0,0,0,0,31681.54759,33951.84296,1.323322706,103.8663992
330049,0,0,0,120,0,0,0,0,0,0,0,31678.08723,34080.62594,1.324487374,103.8663682
330053,0,0,0,0,96,0,0,0,0,0,0,31877.452,34062.3771,1.324322313,103.8681596
330054,0,0,0,0,96,0,0,0,0,0,0,31844.64756,34013.87916,1.323883719,103.8678648
330055,0,0,0,0,96,0,0,0,0,0,0,31925.41646,34036.09719,1.324084641,103.8685905
330056,0,0,0,0,96,0,0,0,0,0,0,31892.55818,33987.4998,1.323645148,103.8682953
330057,0,0,376,0,10,0,0,0,0,0,0,31987.42905,33975.63193,1.323537807,103.8691478
330058,0,0,0,57,40,0,0,0,0,0,0,31854.93734,33937.7655,1.323195373,103.8679572
330059,0,0,0,57,40,0,0,0,0,0,0,31884.95111,33877.88753,1.322653854,103.8682269
330060,0,0,0,70,40,0,0,0,0,0,0,31990.7816,33896.39129,1.322821182,103.8691779
330061,336,0,0,0,0,0,0,0,0,0,0,32000.26244,33840.00757,1.322311267,103.8692631
330062,336,0,0,0,0,0,0,0,0,0,0,31911.55373,33784.86424,1.321812581,103.868466
330063,0,0,268,0,5,0,0,0,0,0,0,31895.46599,33695.03598,1.321000209,103.8683214
330064,0,0,280,0,4,0,0,0,0,0,0,31898.37414,33622.76744,1.320346637,103.8683475
330065,0,0,282,0,3,0,0,0,0,0,0,31900.31813,33550.7649,1.319695472,103.868365
330066,0,0,59,0,0,0,0,0,0,0,0,32072.77623,33657.91284,1.320664457,103.8699146
330067,0,0,42,0,0,0,0,0,0,0,0,32008.40156,33738.63238,1.321394464,103.8693362
330068,0,0,378,0,9,0,0,0,0,0,0,32064.8489,33800.48776,1.321953855,103.8698434
330072,0,0,232,0,4,0,0,0,0,0,0,32240.26243,33759.50703,1.321583216,103.8714196
330073,0,0,164,0,2,0,0,0,0,0,0,32148.66303,33876.62142,1.322642369,103.8705965
